Provider,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum,ClaimCounts,Gender,ClaimPeriod,RaceOneFrac,MajorRace,RenalDiseaseIndicator,Age,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct,StateCount_Uniq,MajorState,CountyCount_Uniq,MajorCounty,TotalIPAnnualReimbursementAmt,MeanIPAnnualReimbursementAmt,MaxIPAnnualReimbursementAmt,TotalIPAnnualDeductibleAmtdf,MeanIPAnnualDeductibleAmt,MaxIPAnnualDeductibleAmt,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,Chronic_Alzheimer_Frac,Chronic_Heartfailure_Frac,Chronic_KidneyDisease_Frac,Chronic_Cancer_Frac,Chronic_ObstrPulmonary_Frac,Chronic_Depression_Frac,Chronic_Diabetes_Frac,Chronic_IschemicHeart_Frac,Chronic_Osteoporasis_Frac,Chronic_rheumatoidarthritis_Frac,Chronic_stroke_Frac,Deceased_Frac,PotentialFraud
PRV52123,672.9723320158103,1068.0,12.0,11.9609375,1962.34375,25090,502360,550.234375,4870,140860,256,0.449,5.477,0.859,1,0.254,75.5,219,1.1689497716894977,1447140,5652.890625,57000,35,7.314285714285714,20,12.8,17,15.058823529411764,0.6328125,11,41,24,700,3076860,12018.984375,76460,456496,1783.1875,38272,36.0,3.0,4.48828125,0.390625,0.67578125,0.57421875,0.171875,0.39453125,0.50390625,0.75,0.859375,0.32421875,0.3671875,0.125,0.0,1
PRV53961,803.65625,1068.0,11.813953488372093,11.984496124031008,2137.6744186046512,41900,275760,584.3410852713179,13840,75380,129,0.457,5.209,0.806,1,0.186,76.0,124,1.0403225806451613,811460,6290.387596899225,57000,23,5.608695652173913,6,21.5,13,9.923076923076923,0.751937984496124,6,54,14,999,1332090,10326.279069767445,61080,174948,1356.186046511628,5204,36.0,4.0,4.472868217054264,0.4651162790697674,0.7209302325581395,0.5658914728682171,0.1782945736434108,0.3798449612403101,0.4573643410852713,0.7364341085271318,0.751937984496124,0.3410852713178294,0.4186046511627907,0.1627906976744186,0.0077519379844961,1
PRV54372,16.46134817563389,1068.0,11.915893630179344,11.912801484230055,2326.017316017316,37590,3761170,643.0735930735931,9590,1039850,1617,0.372,2.313,0.912,1,0.21,73.0,805,2.008695652173913,673000,416.2028447742733,49000,68,23.779411764705884,48,33.6875,63,25.666666666666668,0.0129870129870129,5,26,43,994,7101840,4391.985157699443,99500,697984,431.65367965367966,5340,22.0,0.0,0.0940012368583797,0.4236239950525665,0.6017316017316018,0.3976499690785405,0.1539888682745825,0.318491032776747,0.4601113172541744,0.7223252937538652,0.7816944959802102,0.3320964749536178,0.3494124922696351,0.1218305504019789,0.0098948670377241,1
PRV53269,258.4380530973451,1068.0,11.86842105263158,11.947368421052632,2608.2675438596493,31690,1189370,745.6359649122807,8900,340010,456,0.436,3.425,0.921,1,0.23,73.0,357,1.2773109243697478,1045640,2293.0701754385964,39000,156,2.923076923076923,53,8.60377358490566,76,6.0,0.2456140350877192,9,54,63,999,2634270,5776.9078947368425,55000,344948,756.4649122807018,14136,27.0,0.0,1.581140350877193,0.4276315789473684,0.6118421052631579,0.4561403508771929,0.131578947368421,0.300438596491228,0.4649122807017544,0.7346491228070176,0.793859649122807,0.3925438596491228,0.3706140350877193,0.131578947368421,0.0153508771929824,1
PRV52147,91.96208530805688,1068.0,11.943127962085308,12.0,2117.725118483412,22020,446840,606.0189573459716,4790,127870,211,0.479,2.905,0.867,1,0.194,74.0,211,1.0,291500,1381.516587677725,57000,68,3.1029411764705883,33,6.393939393939394,44,4.795454545454546,0.0853080568720379,13,54,41,830,1265550,5997.867298578199,112000,108868,515.9620853080569,5340,22.0,0.0,0.6018957345971564,0.4075829383886256,0.6398104265402843,0.4739336492890995,0.1943127962085308,0.3838862559241706,0.4265402843601896,0.7440758293838863,0.8246445497630331,0.2843601895734597,0.2843601895734597,0.1232227488151658,0.0236966824644549,1
PRV52933,457.7142857142857,1068.0,12.0,10.5,2078.75,4000,16630,388.75,1100,3110,8,0.25,7.0,0.875,1,0.25,73.5,6,1.3333333333333333,69390,8673.75,32000,3,2.6666666666666665,2,4.0,2,4.0,0.5,2,15,4,650,154400,19300.0,38000,7476,934.5,2136,22.0,1.0,4.0,0.5,0.375,0.375,0.0,0.125,0.75,0.75,0.875,0.5,0.75,0.0,0.0,1
PRV57170,3.3678756476683938,200.0,11.7720207253886,11.875647668393782,2437.944732297064,21830,1411570,663.3851468048359,5840,384100,579,0.377,2.432,0.77,1,0.128,75.0,232,2.4956896551724137,168360,290.77720207253884,4800,18,32.166666666666664,14,41.35714285714285,12,48.25,0.0,5,51,31,951,2222030,3837.702936096719,65600,260524,449.9550949913644,5340,0.0,0.0,0.0,0.4058721934369603,0.6096718480138169,0.38860103626943,0.1951640759930915,0.3540587219343696,0.4542314335060449,0.694300518134715,0.7772020725388601,0.3039723661485319,0.2435233160621761,0.1260794473229706,0.003454231433506,1
PRV52648,1.7695961995249403,100.0,11.971496437054633,11.966745843230404,2876.2589073634203,23050,2421810,799.2636579572446,6630,672980,842,0.391,2.581,0.814,1,0.27,75.0,259,3.250965250965251,255250,303.14726840855104,3300,21,40.095238095238095,19,44.31578947368421,17,49.52941176470589,0.0,3,52,14,991,2359220,2801.923990498812,57000,314492,373.5059382422803,4272,0.0,0.0,0.0,0.3693586698337292,0.6033254156769596,0.4370546318289786,0.1959619952494061,0.3135391923990498,0.4441805225653206,0.7090261282660333,0.7173396674584323,0.334916864608076,0.3254156769596199,0.181710213776722,0.001187648456057,1
PRV55004,3.95162635529608,1068.0,11.979991663192996,11.966652771988327,2428.6619424760315,34180,5826360,734.668611921634,11800,1762470,2399,0.392,2.465,0.811,1,0.212,75.0,992,2.4183467741935485,703610,293.29303876615256,23000,25,95.96,22,109.04545454545456,19,126.26315789473684,0.0012505210504376,6,54,17,800,12271810,5115.385577323885,89000,1295772,540.1300541892455,18068,9.0,0.0,0.0066694456023343,0.4255939974989579,0.5860775323051272,0.456440183409754,0.1592330137557315,0.3368070029178824,0.4264276781992497,0.7065443934972906,0.795331388078366,0.3126302626094206,0.3388912046686119,0.082534389328887,0.007503126302626,1
PRV57409,361.01408450704224,1068.0,12.0,12.0,3074.507042253521,26610,218290,730.4788732394367,5530,51864,71,0.38,4.141,0.887,1,0.225,72.0,64,1.109375,218620,3079.154929577465,23000,40,1.775,18,3.9444444444444446,15,4.733333333333333,0.3380281690140845,3,54,11,999,628070,8846.05633802817,76600,61944,872.4507042253521,4272,23.0,0.0,2.352112676056338,0.4084507042253521,0.5915492957746479,0.5211267605633803,0.1549295774647887,0.2957746478873239,0.3098591549295774,0.6338028169014085,0.676056338028169,0.2535211267605634,0.2957746478873239,0.1267605633802817,0.0,1
PRV57306,2.099352051835853,200.0,11.920518358531318,11.91317494600432,2055.766738660908,46480,4759100,596.1252699784018,9020,1380030,2315,0.454,2.32,0.91,1,0.177,73.0,1407,1.6453447050461976,629460,271.9049676025918,4000,23,100.65217391304348,22,105.22727272727272,6,385.8333333333333,0.0,12,54,44,550,10006490,4322.45788336933,136000,981404,423.9326133909288,6272,0.0,0.0,0.0,0.3606911447084233,0.5269978401727862,0.375377969762419,0.1265658747300216,0.2894168466522678,0.4172786177105831,0.6600431965442765,0.7265658747300215,0.3295896328293736,0.2781857451403888,0.079913606911447,0.0025917926565874,1
PRV56685,85.7363184079602,1068.0,11.822222222222225,11.965432098765431,2655.901234567901,26600,1075640,695.604938271605,6860,281720,405,0.432,2.874,0.837,1,0.269,73.0,121,3.347107438016529,435290,1074.79012345679,46000,24,16.875,18,22.5,14,28.928571428571427,0.0864197530864197,2,45,9,910,2772900,6846.666666666667,46000,261660,646.074074074074,4272,36.0,0.0,0.6024691358024692,0.4567901234567901,0.6790123456790124,0.4024691358024691,0.1086419753086419,0.3111111111111111,0.4493827160493827,0.7950617283950617,0.782716049382716,0.4148148148148148,0.3135802469135803,0.2172839506172839,0.0,1
PRV54391,68.5173501577287,1068.0,12.0,11.962264150943396,1997.0754716981128,26050,635070,568.1446540880503,5710,180670,318,0.443,2.692,0.881,1,0.208,74.0,222,1.4324324324324325,237230,746.0062893081761,33000,141,2.25531914893617,51,6.235294117647059,74,4.297297297297297,0.0660377358490566,6,54,58,999,1507430,4740.345911949686,99500,187324,589.069182389937,8204,12.0,0.0,0.3584905660377358,0.3553459119496855,0.60062893081761,0.4119496855345912,0.1352201257861635,0.3018867924528302,0.4811320754716981,0.7389937106918238,0.7641509433962265,0.3050314465408805,0.3050314465408805,0.0691823899371069,0.0094339622641509,1
PRV53938,786.4363636363636,1068.0,12.0,12.0,2420.6306306306305,25430,268690,708.8288288288288,6550,78680,111,0.378,4.955,0.874,1,0.234,76.0,89,1.247191011235955,653670,5888.918918918919,57000,20,5.55,6,18.5,10,11.1,0.7387387387387387,2,23,15,810,1268290,11426.036036036036,90080,182288,1642.2342342342342,5340,29.0,3.0,4.081081081081081,0.4954954954954955,0.7477477477477478,0.6036036036036037,0.1891891891891892,0.5135135135135135,0.5315315315315315,0.8108108108108109,0.8108108108108109,0.4864864864864865,0.3603603603603603,0.1171171171171171,0.027027027027027,1
PRV55496,497.6428571428572,1068.0,12.0,11.86046511627907,1695.0,26100,145770,491.86046511627904,3830,42300,86,0.453,4.023,0.895,1,0.151,71.5,78,1.1025641025641026,277440,3226.046511627907,33000,27,3.185185185185185,17,5.0588235294117645,13,6.615384615384615,0.4767441860465116,2,36,11,840,631700,7345.3488372093025,59160,88176,1025.3023255813953,6408,33.0,0.0,2.8488372093023258,0.4767441860465116,0.6162790697674418,0.4767441860465116,0.1511627906976744,0.4069767441860465,0.5581395348837209,0.7325581395348837,0.813953488372093,0.2558139534883721,0.1976744186046511,0.1162790697674418,0.0,1
PRV55039,17.56420233463035,1068.0,11.945578231292515,11.905733722060251,2286.190476190476,94910,4704980,698.516520894072,5610,1437547,2058,0.386,2.376,0.83,1,0.19,76.0,647,3.180834621329212,816200,396.5986394557823,27000,55,37.41818181818182,48,42.875,44,46.77272727272727,0.0150631681243926,8,45,19,800,9374130,4554.97084548105,112440,1055436,512.8454810495626,6408,23.0,0.0,0.0942662779397473,0.4528668610301263,0.5782312925170068,0.4154518950437317,0.1647230320699708,0.3095238095238095,0.4363459669582119,0.7405247813411079,0.7866861030126336,0.3163265306122449,0.3090379008746355,0.1068999028182701,0.0034013605442176,1
PRV52308,492.41379310344826,1068.0,12.0,11.505747126436782,1421.3793103448277,10380,123660,440.8045977011494,2260,38350,87,0.425,3.954,0.724,1,0.218,71.0,72,1.2083333333333333,374760,4307.586206896552,44000,41,2.1219512195121952,23,3.782608695652174,20,4.35,0.4597701149425287,2,30,15,920,1059180,12174.48275862069,102800,139276,1600.8735632183907,24272,20.0,0.0,2.6666666666666665,0.4597701149425287,0.6436781609195402,0.5287356321839081,0.1379310344827586,0.4022988505747126,0.5402298850574713,0.7701149425287356,0.7471264367816092,0.2758620689655172,0.367816091954023,0.1494252873563218,0.0459770114942528,1
PRV55911,205.21008403361344,1068.0,11.748953974895397,11.94979079497908,1727.44769874477,15140,412860,492.6359832635984,4430,117740,239,0.456,3.904,0.891,1,0.205,72.0,136,1.7573529411764706,465440,1947.44769874477,30000,15,15.933333333333334,9,26.55555555555556,8,29.875,0.1924686192468619,2,39,7,650,1380950,5778.033472803348,51010,164472,688.1673640167364,5340,36.0,0.0,1.4728033472803348,0.3765690376569037,0.6401673640167364,0.4393305439330544,0.1631799163179916,0.2928870292887029,0.4602510460251046,0.6736401673640168,0.7949790794979079,0.3514644351464435,0.2426778242677824,0.1171548117154811,0.0,1
PRV56257,351.0769230769231,1068.0,12.0,12.0,2254.423076923077,30510,117230,814.0384615384615,6850,42330,52,0.385,4.0,0.788,1,0.269,75.0,48,1.0833333333333333,157440,3027.692307692308,34000,19,2.736842105263158,5,10.4,10,5.2,0.3269230769230769,3,54,11,999,393680,7570.7692307692305,45000,45788,880.5384615384615,6272,26.0,0.0,2.5576923076923075,0.5,0.5961538461538461,0.5192307692307693,0.173076923076923,0.3076923076923077,0.3076923076923077,0.7692307692307693,0.8076923076923077,0.4038461538461538,0.3846153846153846,0.1153846153846153,0.0384615384615384,1
PRV56396,398.39506172839504,1068.0,12.0,12.0,2474.4578313253014,20210,205380,692.289156626506,4500,57460,83,0.482,4.542,0.831,1,0.217,74.0,71,1.1690140845070425,289380,3486.5060240963853,29000,31,2.677419354838709,11,7.545454545454546,13,6.384615384615385,0.3855421686746988,5,44,16,930,807130,9724.4578313253,117000,92512,1114.6024096385545,6340,36.0,0.0,2.9397590361445785,0.5301204819277109,0.6867469879518072,0.5421686746987951,0.108433734939759,0.3975903614457831,0.3734939759036144,0.7469879518072289,0.8554216867469879,0.3493975903614458,0.3373493975903614,0.2048192771084337,0.0,1
PRV56392,322.9,1068.0,12.0,12.0,1856.0,5110,37120,588.5,1690,11770,20,0.8,4.4,0.55,1,0.5,68.0,10,2.0,41860,2093.0,11000,7,2.857142857142857,3,6.666666666666667,3,6.666666666666667,0.3,1,43,4,640,188380,9419.0,25460,32040,1602.0,3204,36.0,0.0,3.15,0.65,0.85,0.8,0.0,0.45,0.8,0.9,0.9,0.1,0.4,0.1,0.0,1
PRV54350,77.30341594105828,1068.0,11.919732441471572,11.97257525083612,2047.0635451505016,30060,3060360,577.3444816053511,5160,863130,1495,0.43,2.534,0.888,1,0.192,74.0,530,2.820754716981132,1425070,953.2240802675584,98000,84,17.797619047619047,65,23.0,62,24.11290322580645,0.0702341137123745,11,45,61,996,8136790,5442.66889632107,112160,897212,600.1418060200668,14136,36.0,0.0,0.4809364548494983,0.4214046822742475,0.6127090301003344,0.3859531772575251,0.1598662207357859,0.2769230769230769,0.442809364548495,0.7157190635451505,0.717056856187291,0.3290969899665552,0.3023411371237458,0.0816053511705685,0.0066889632107023,1
PRV54743,82.75949367088607,1068.0,12.0,12.0,2342.25,32260,187380,720.875,8550,57670,80,0.45,3.075,0.8,1,0.262,73.5,77,1.0389610389610389,87470,1093.375,18000,56,1.4285714285714286,17,4.705882352941177,27,2.962962962962963,0.0875,6,54,17,800,373250,4665.625,46200,49128,614.1,4272,35.0,0.0,0.8875,0.325,0.6375,0.5,0.2125,0.4,0.55,0.7875,0.7625,0.2875,0.2875,0.1125,0.0,1
PRV51851,118.33617021276596,1068.0,11.71186440677966,11.864406779661016,2105.338983050848,20870,993720,573.5805084745763,5090,270730,472,0.424,2.792,0.892,1,0.165,73.0,336,1.4047619047619049,669490,1418.4110169491526,57000,7,67.42857142857143,5,94.4,5,94.4,0.1122881355932203,2,17,12,500,2438180,5165.635593220339,64000,236288,500.6101694915254,6408,20.0,0.0,0.6483050847457628,0.423728813559322,0.5508474576271186,0.4004237288135593,0.1567796610169491,0.3029661016949153,0.3834745762711864,0.6758474576271186,0.7627118644067796,0.2860169491525424,0.3538135593220339,0.0995762711864406,0.0021186440677966,1
PRV54882,138.12648221343875,1068.0,12.0,11.754940711462451,2458.7747035573125,37060,622070,769.5652173913044,8360,194700,253,0.435,3.067,0.779,1,0.217,75.0,220,1.15,369680,1461.1857707509882,34000,132,1.9166666666666667,44,5.75,61,4.147540983606557,0.1264822134387351,8,54,40,999,1710260,6759.920948616601,62000,167736,662.9881422924901,5340,36.0,0.0,0.924901185770751,0.4031620553359684,0.6007905138339921,0.4110671936758893,0.1264822134387351,0.3438735177865613,0.458498023715415,0.7154150197628458,0.7984189723320159,0.3122529644268774,0.3320158102766798,0.1106719367588932,0.0039525691699604,1
PRV57667,1068.0,1068.0,12.0,12.0,3353.333333333333,3670,10060,766.6666666666666,850,2300,3,0.667,12.0,1.0,1,0.333,73.0,2,1.5,20000,6666.666666666667,14000,1,3.0,1,3.0,0,-99.0,1.0,1,53,1,120,76420,25473.33333333333,38000,11680,3893.3333333333335,4272,22.0,9.0,12.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1
PRV55462,215.82851130983693,1068.0,11.922391190351338,11.927110644992132,2488.751966439433,34340,4746050,683.2669113791295,7790,1302990,1907,0.443,3.468,0.898,1,0.216,74.0,969,1.9680082559339525,4713830,2471.85631882538,57000,46,41.45652173913044,42,45.40476190476191,30,63.56666666666667,0.2024121657052962,13,54,66,890,15085900,7910.802307288935,90460,1539446,807.2606187729418,15272,36.0,0.0,1.406397482957525,0.4137388568432092,0.6077608809648662,0.4226533822758259,0.1725222863135815,0.35186156266387,0.437860513896172,0.7226009438909281,0.7912952281069743,0.313581541688516,0.3146303093864709,0.1221814368117462,0.0125852123754588,1
PRV51542,875.8378378378378,1068.0,12.0,12.0,2547.3451327433627,20210,287850,766.9911504424779,5700,86670,113,0.513,5.965,0.637,1,0.274,75.0,97,1.1649484536082475,964660,8536.814159292035,74000,18,6.277777777777778,12,9.416666666666666,8,14.125,0.8230088495575221,1,5,11,580,1866210,16515.132743362832,84100,228124,2018.796460176991,14204,22.0,4.0,5.601769911504425,0.5398230088495575,0.672566371681416,0.6371681415929203,0.2212389380530973,0.5398230088495575,0.504424778761062,0.7787610619469026,0.7964601769911505,0.3805309734513274,0.3097345132743362,0.1061946902654867,0.0088495575221238,1
PRV52990,297.4177215189873,1068.0,11.848101265822784,11.936708860759492,1580.759493670886,6700,124880,365.9493670886076,1640,28910,79,0.405,3.139,0.987,1,0.253,75.0,55,1.4363636363636365,208160,2634.93670886076,29000,31,2.548387096774193,17,4.647058823529412,16,4.9375,0.2784810126582278,1,16,18,980,793840,10048.60759493671,57000,101856,1289.3164556962026,6408,13.0,0.0,1.4050632911392404,0.3544303797468354,0.6962025316455697,0.4177215189873418,0.1645569620253164,0.3924050632911392,0.4683544303797468,0.7468354430379747,0.8607594936708861,0.430379746835443,0.3164556962025316,0.1392405063291139,0.0,1
PRV57481,1068.0,1068.0,11.612903225806452,11.806451612903226,1920.645161290323,16040,119080,602.4193548387096,3260,37350,62,0.5,7.435,0.952,1,0.339,77.0,52,1.1923076923076923,776000,12516.129032258064,57000,5,12.4,8,7.75,2,31.0,1.0,3,51,11,480,1064940,17176.451612903227,72700,92916,1498.645161290323,3204,36.0,4.5,7.435483870967742,0.4032258064516129,0.6290322580645161,0.6935483870967742,0.2419354838709677,0.4677419354838709,0.532258064516129,0.7580645161290323,0.8387096774193549,0.4354838709677419,0.4516129032258064,0.1451612903225806,0.0,1
PRV57569,73.97260273972603,1068.0,11.67123287671233,11.67123287671233,2267.5342465753424,27850,165530,691.3698630136986,6210,50470,73,0.411,4.027,0.932,1,0.205,77.0,62,1.1774193548387095,57940,793.6986301369863,10000,30,2.433333333333333,11,6.636363636363637,25,2.92,0.0684931506849315,4,52,9,810,613550,8404.794520547945,136100,59950,821.2328767123288,12458,26.0,0.0,0.6301369863013698,0.410958904109589,0.6301369863013698,0.4246575342465753,0.0821917808219178,0.3835616438356164,0.410958904109589,0.7808219178082192,0.726027397260274,0.3150684931506849,0.4246575342465753,0.1095890410958904,0.0,1
PRV55934,12.72281776416539,1068.0,11.957120980091885,11.957120980091885,3135.987748851455,26300,2047800,813.8284839203675,7280,531430,653,0.476,2.949,0.899,1,0.196,75.0,218,2.9954128440366974,254220,389.3108728943338,14000,33,19.78787878787879,26,25.115384615384617,13,50.23076923076923,0.009188361408882,2,39,8,770,2378690,3642.71056661562,57000,300040,459.47932618683,4272,17.0,0.0,0.0719754977029096,0.3950995405819295,0.6217457886676876,0.3905053598774885,0.1470137825421133,0.2802450229709035,0.4333843797856049,0.6967840735068913,0.7411944869831547,0.3522205206738131,0.3261868300153139,0.1041347626339969,0.007656967840735,1
PRV53749,361.2352941176471,1068.0,12.0,11.666666666666666,1681.159420289855,10550,116000,397.82608695652175,4730,27450,69,0.391,3.348,0.957,1,0.319,75.0,64,1.078125,241350,3497.826086956521,32000,24,2.875,6,11.5,16,4.3125,0.3478260869565217,4,54,9,999,546300,7917.391304347826,35000,59340,860.0,3804,36.0,0.0,2.5942028985507246,0.4782608695652174,0.6086956521739131,0.4927536231884058,0.1014492753623188,0.3188405797101449,0.5217391304347826,0.7246376811594203,0.8115942028985508,0.3333333333333333,0.217391304347826,0.1159420289855072,0.0,1
PRV51159,123.81370826010544,1068.0,11.85237258347979,11.9103690685413,2153.3567662565906,85160,1225260,575.5114235500879,7530,327466,569,0.467,2.74,0.891,1,0.169,74.0,506,1.1245059288537549,797790,1402.091388400703,57000,99,5.747474747474747,55,10.345454545454546,65,8.753846153846155,0.1142355008787346,19,53,53,910,3180110,5588.945518453427,103490,384992,676.6115992970123,15068,36.0,0.0,0.7574692442882249,0.4042179261862917,0.5448154657293497,0.3708260105448154,0.1616871704745167,0.3110720562390158,0.4094903339191564,0.6836555360281195,0.7223198594024605,0.3198594024604569,0.3040421792618629,0.1107205623901581,0.0052724077328646,1
PRV53792,665.9245283018868,1068.0,12.0,12.0,2370.566037735849,18790,125640,497.7358490566038,4560,26380,53,0.358,4.792,0.962,1,0.226,75.0,52,1.0192307692307692,272510,5141.698113207547,34000,20,2.65,6,8.833333333333334,4,13.25,0.6226415094339622,6,54,14,630,684970,12923.962264150943,123000,66216,1249.3584905660375,4272,18.0,2.0,3.3773584905660377,0.4528301886792453,0.7169811320754716,0.5849056603773585,0.1886792452830188,0.3962264150943396,0.3962264150943396,0.7924528301886793,0.8113207547169812,0.490566037735849,0.3584905660377358,0.1886792452830188,0.0188679245283018,1
